Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,2,10,10000
2,0,2,20,10000
3,0,2,29,10000
4,0,2,39,10000
5,0,2,49,10000
6,0,2,58,10000
7,0,2,68,10000
8,0,8,72,10000
9,0,3,86,10000
10,0,13,86,10000
11,0,9,100,10000
12,0,17,101,10000
13,0,20,107,10000
14,0,25,112,10000
15,0,35,112,0
16,0,31,125,0
17,0,41,125,0
18,0,46,129,0
19,0,49,136,0
20,0,59,136,0
21,0,61,143,0
22,0,64,149,0
23,0,74,149,0
24,0,74,159,0
25,0,84,159,0
26,0,88,164,0
27,0,91,171,0
28,0,99,172,0
29,0,104,177,0
30,0,114,177,0
31,0,121,179,0
32,2,123,185,0
33,2,122,196,0
34,2,123,204,0
35,4,133,202,0
36,4,128,216,0
37,4,132,222,0
38,6,136,225,10000
39,6,135,236,10000
40,7,142,237,10000
41,12,143,241,10000
42,12,146,247,10000
43,15,156,244,10000
44,15,166,244,10000
45,15,175,244,0
46,15,184,244,0
47,15,194,244,0
48,15,204,244,0
49,15,213,244,0
50,15,223,244,0
51,15,233,244,0
52,15,243,244,0
53,15,252,244,0
54,15,262,244,0
55,15,272,244,0
56,15,281,244,0
57,15,290,244,0
58,15,300,244,0
59,15,310,244,0
60,15,319,244,0
61,15,329,244,0
62,15,339,244,0
63,15,345,247,0
64,15,355,247,0
65,15,364,247,0
66,15,373,248,0
67,15,381,249,0
68,20,387,248,0
69,20,388,257,0
70,20,397,258,0
71,20,405,259,0
72,20,415,259,0
73,20,425,259,0
74,20,434,259,0
75,20,443,259,0
76,20,452,259,0
77,20,462,259,0
78,20,472,259,0
79,20,481,259,0
80,20,491,259,0
81,20,500,259,0
82,20,510,259,0
83,20,519,259,0
84,20,529,259,0
85,20,539,259,0
86,20,548,259,0
87,20,558,259,0
88,20,568,259,0
89,20,577,259,0
90,20,587,259,0
91,20,597,259,0
