Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,7,14,10000
2,0,7,31,10000
3,0,7,48,10000
4,0,24,48,10000
5,0,36,52,0
6,0,29,78,0
7,0,28,95,0
8,0,39,102,10000
9,0,58,102,10000
10,0,78,102,10000
11,0,77,120,10000
12,0,92,124,10000
13,0,106,129,10000
14,0,125,129,10000
15,0,141,129,0
16,0,152,136,0
17,0,163,141,0
18,0,174,147,0
19,0,190,147,0
20,0,208,147,0
21,0,215,156,0
22,0,234,156,0
23,0,249,156,0
24,0,269,156,0
25,5,283,151,0
26,7,304,149,0
27,7,325,149,0
28,7,342,149,0
29,7,362,149,0
30,7,381,149,0
31,7,398,149,0
32,7,418,149,0
33,7,434,149,0
34,7,453,149,0
35,7,471,149,0
36,7,490,149,0
37,7,510,149,0
38,7,529,149,0
39,7,551,149,0
40,7,570,149,0
41,7,589,149,0
42,7,608,149,0
43,7,627,149,0
44,7,647,149,0
45,7,666,149,0
46,7,686,149,0
47,7,708,149,0
48,7,726,149,0
49,8,746,149,0
50,8,767,149,0
51,8,790,149,0
52,9,808,149,0
53,9,825,149,0
54,9,844,149,0
55,71,802,149,0
56,71,819,149,0
57,71,838,149,0
58,121,807,149,0
59,121,826,149,0
60,121,848,149,0
61,121,870,149,0
62,121,887,149,0
63,121,907,150,0
64,173,875,150,0
65,173,897,150,0
66,173,918,150,0
67,208,904,150,0
68,208,926,150,0
69,208,947,150,0
70,258,920,150,0
71,258,938,152,0
72,258,959,152,0
73,258,980,152,0
74,258,1000,152,0
75,258,1021,152,0
76,258,1041,152,0
77,258,1064,152,0
78,258,1086,152,0
79,258,1107,152,0
80,258,1130,152,0
81,258,1151,152,0
82,258,1171,152,0
83,258,1189,152,0
84,258,1210,152,0
85,258,1228,153,0
86,258,1247,153,0
87,258,1267,153,0
88,258,1286,153,0
89,258,1306,153,0
90,258,1328,153,0
91,258,1350,153,0
