Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,2,15,10000
2,0,2,33,10000
3,0,2,49,10000
4,0,19,49,10000
5,0,36,49,10000
6,0,37,64,10000
7,0,32,88,10000
8,0,35,99,10000
9,0,51,99,10000
10,0,67,99,10000
11,0,63,121,10000
12,0,72,126,10000
13,0,66,145,10000
14,0,82,145,10000
15,0,98,145,0
16,0,104,154,0
17,0,119,156,0
18,0,131,160,0
19,0,148,160,0
20,0,164,160,0
21,0,180,160,0
22,0,196,160,0
23,0,211,160,0
24,0,229,160,0
25,0,246,160,0
26,0,261,160,0
27,0,278,160,0
28,0,295,160,0
29,0,313,160,0
30,0,330,160,0
31,0,345,160,0
32,0,362,160,0
33,0,378,160,0
34,0,395,160,0
35,0,413,160,0
36,1,429,159,0
37,3,445,157,0
38,3,462,157,0
39,3,478,157,0
40,3,494,157,0
41,3,512,157,0
42,3,527,158,0
43,3,543,158,0
44,3,560,158,0
45,3,576,158,0
46,3,593,158,0
47,3,609,159,0
48,3,624,159,0
49,3,641,159,0
50,3,659,159,0
51,3,676,159,0
52,3,692,159,0
53,3,708,159,0
54,3,726,159,0
55,3,743,159,0
56,3,759,159,0
57,3,776,159,0
58,3,795,159,0
59,3,813,159,0
60,3,831,159,0
61,3,849,159,0
62,3,867,159,0
63,3,885,159,0
64,3,902,159,0
65,3,917,159,0
66,3,933,161,0
67,3,951,161,0
68,3,966,161,0
69,3,983,161,0
70,3,1000,161,0
71,3,1019,161,0
72,3,1038,161,0
73,3,1054,161,0
74,3,1072,161,0
75,3,1089,161,0
76,3,1107,161,0
77,3,1125,161,0
78,3,1142,161,0
79,3,1160,161,0
80,3,1178,161,0
81,3,1195,161,0
82,3,1212,161,0
83,3,1229,161,0
84,3,1248,161,0
85,3,1263,162,0
86,3,1280,163,0
87,3,1298,163,0
88,3,1315,163,0
89,3,1333,163,0
90,3,1350,163,0
91,3,1367,163,0
