Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,2,16,10000
2,0,2,32,10000
3,0,2,48,10000
4,0,18,49,10000
5,0,35,49,10000
6,0,35,67,10000
7,0,34,86,10000
8,0,36,99,10000
9,0,53,99,10000
10,0,68,99,10000
11,0,60,124,10000
12,0,70,128,10000
13,0,68,144,10000
14,0,84,144,10000
15,0,99,144,10000
16,0,107,152,10000
17,0,122,155,10000
18,0,136,158,10000
19,0,154,158,10000
20,0,170,158,0
21,0,185,158,0
22,0,202,158,0
23,0,218,158,0
24,0,235,158,0
25,0,253,158,0
26,0,268,158,0
27,0,285,158,0
28,0,301,158,0
29,0,317,158,0
30,0,334,158,0
31,0,349,158,0
32,0,365,158,0
33,0,381,158,0
34,0,398,158,0
35,1,416,157,0
36,2,433,156,0
37,2,448,156,0
38,2,466,156,0
39,2,483,156,0
40,2,498,156,0
41,2,516,156,0
42,2,527,161,0
43,2,544,161,0
44,2,562,161,0
45,2,578,161,0
46,2,595,161,0
47,2,612,162,0
48,2,629,162,0
49,2,646,162,0
50,2,664,162,0
51,2,682,162,0
52,2,698,162,0
53,2,716,162,0
54,2,734,162,0
55,2,751,162,0
56,2,768,162,0
57,2,786,162,0
58,2,804,162,0
59,2,823,162,0
60,2,841,162,0
61,2,859,162,0
62,2,877,162,0
63,2,894,162,0
64,2,911,162,0
65,2,927,163,0
66,2,940,168,0
67,2,957,168,0
68,2,972,168,0
69,2,989,168,0
70,2,1007,168,0
71,2,1025,168,0
72,2,1043,168,0
73,2,1060,168,0
74,2,1076,168,0
75,2,1093,168,0
76,2,1111,168,0
77,2,1129,168,0
78,2,1147,168,0
79,2,1164,168,0
80,2,1182,168,0
81,2,1199,168,0
82,2,1216,168,0
83,2,1234,168,0
84,2,1252,168,0
85,2,1270,168,0
86,2,1288,168,0
87,2,1304,168,0
88,2,1322,168,0
89,2,1340,168,0
90,2,1357,168,0
91,2,1373,168,0
