Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,2,10,10000
2,0,2,20,10000
3,0,3,28,10000
4,0,3,38,10000
5,0,4,46,10000
6,0,4,56,10000
7,0,5,65,10000
8,0,10,69,10000
9,0,6,83,10000
10,0,15,83,10000
11,0,11,97,10000
12,0,20,98,10000
13,0,22,105,10000
14,0,26,111,10000
15,0,36,111,0
16,0,34,123,0
17,0,43,123,0
18,0,47,129,0
19,0,50,135,0
20,0,60,135,0
21,0,57,148,0
22,0,66,148,0
23,0,73,150,0
24,0,74,159,0
25,0,83,159,0
26,0,84,168,0
27,0,86,175,0
28,0,95,176,0
29,0,101,180,0
30,0,110,180,0
31,0,116,184,0
32,0,123,187,0
33,0,121,198,0
34,0,120,209,0
35,1,129,208,0
36,1,124,223,0
37,1,127,229,0
38,4,134,229,10000
39,4,129,244,10000
40,8,138,240,10000
41,14,138,244,10000
42,14,141,250,10000
43,18,151,246,10000
44,18,160,246,10000
45,18,170,246,0
46,18,179,246,0
47,18,189,246,0
48,18,198,246,0
49,18,205,249,0
50,18,215,249,0
51,18,224,249,0
52,18,234,249,0
53,18,244,249,0
54,18,253,249,0
55,18,263,249,0
56,18,272,249,0
57,18,282,249,0
58,18,291,249,0
59,18,301,249,0
60,18,310,249,0
61,18,320,249,0
62,18,329,249,0
63,18,337,251,0
64,18,347,251,0
65,18,356,251,0
66,18,365,252,0
67,18,374,253,0
68,24,380,250,0
69,24,383,257,0
70,24,392,258,0
71,24,400,259,0
72,24,410,259,0
73,24,419,259,0
74,24,429,259,0
75,24,439,259,0
76,24,448,259,0
77,24,458,259,0
78,24,467,259,0
79,24,477,259,0
80,24,487,259,0
81,24,496,259,0
82,24,506,259,0
83,24,516,259,0
84,24,525,259,0
85,24,535,259,0
86,24,545,259,0
87,24,554,259,0
88,24,564,259,0
89,24,573,259,0
90,24,583,259,0
91,24,593,259,0
