Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,2,16,10000
2,0,2,35,10000
3,0,8,50,10000
4,0,23,50,10000
5,0,42,50,10000
6,0,48,63,10000
7,0,37,88,10000
8,0,43,98,10000
9,0,58,98,10000
10,0,79,98,10000
11,0,83,113,10000
12,0,94,119,10000
13,0,107,122,10000
14,0,126,122,10000
15,0,144,122,0
16,0,159,122,0
17,0,176,122,0
18,0,194,122,0
19,0,213,122,0
20,0,233,122,0
21,0,252,125,0
22,1,271,124,0
23,1,292,124,0
24,1,311,124,0
25,2,328,123,0
26,3,347,122,0
27,13,367,112,0
28,13,386,112,0
29,13,406,112,0
30,13,425,112,0
31,14,445,111,0
32,14,464,111,0
33,14,483,111,0
34,14,501,111,0
35,14,518,111,0
36,14,536,111,0
37,14,553,111,0
38,14,570,111,0
39,14,589,111,0
40,14,614,111,0
41,14,632,111,0
42,14,650,111,0
43,14,666,111,0
44,14,690,111,0
45,14,712,111,0
46,14,731,111,0
47,14,747,111,0
48,14,767,111,0
49,14,789,111,0
50,14,810,111,0
51,14,826,111,0
52,14,847,111,0
53,14,868,111,0
54,14,887,111,0
55,14,910,111,0
56,14,932,111,0
57,14,951,111,0
58,14,973,111,0
59,14,994,111,0
60,14,1014,111,0
61,14,1034,111,0
62,14,1053,111,0
63,14,1074,111,0
64,14,1089,112,0
65,14,1105,112,0
66,14,1124,112,0
67,14,1143,112,0
68,60,1117,112,0
69,60,1139,112,0
70,60,1159,112,0
71,60,1180,112,0
72,60,1199,112,0
73,60,1219,112,0
74,60,1239,112,0
75,93,1228,112,0
76,93,1252,112,0
77,93,1271,112,0
78,118,1266,112,0
79,118,1287,112,0
80,118,1306,112,0
81,118,1327,112,0
82,118,1350,112,0
83,118,1370,112,0
84,118,1392,112,0
85,118,1412,112,0
86,118,1435,112,0
87,118,1454,112,0
88,118,1474,112,0
89,118,1495,112,0
90,118,1513,112,0
91,118,1536,112,0
