Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,2,15,10000
2,0,2,32,10000
3,0,2,49,10000
4,0,18,49,10000
5,0,35,49,10000
6,0,38,63,10000
7,0,35,84,10000
8,0,40,95,10000
9,0,55,95,10000
10,0,70,95,10000
11,0,65,118,10000
12,0,79,120,10000
13,0,78,138,10000
14,0,94,138,10000
15,0,110,138,10000
16,0,114,150,10000
17,0,128,153,10000
18,0,144,154,10000
19,0,161,154,10000
20,0,177,154,0
21,0,191,154,0
22,0,206,154,0
23,0,222,154,0
24,0,239,154,0
25,0,255,154,0
26,0,272,154,0
27,0,289,154,0
28,0,305,154,0
29,0,322,154,0
30,0,339,154,0
31,0,353,155,0
32,0,370,155,0
33,0,387,155,0
34,0,405,155,0
35,1,423,154,0
36,2,441,153,0
37,2,456,153,0
38,2,474,153,0
39,2,490,153,0
40,2,505,153,0
41,2,522,153,0
42,2,533,156,0
43,2,549,156,0
44,2,567,156,0
45,2,584,156,0
46,2,601,156,0
47,2,616,158,0
48,2,632,158,0
49,2,648,158,0
50,2,666,158,0
51,2,684,158,0
52,2,700,158,0
53,2,718,158,0
54,2,735,158,0
55,2,754,158,0
56,2,770,158,0
57,2,788,158,0
58,2,806,158,0
59,2,825,158,0
60,2,843,158,0
61,2,861,158,0
62,2,880,158,0
63,2,897,158,0
64,2,915,158,0
65,2,933,158,0
66,2,949,160,0
67,2,966,160,0
68,2,981,160,0
69,2,999,160,0
70,2,1014,162,0
71,2,1032,162,0
72,2,1050,162,0
73,2,1066,162,0
74,2,1084,162,0
75,2,1100,162,0
76,2,1118,162,0
77,2,1135,162,0
78,2,1153,162,0
79,2,1170,162,0
80,2,1188,162,0
81,2,1204,162,0
82,2,1220,162,0
83,2,1237,162,0
84,2,1255,162,0
85,2,1272,162,0
86,2,1288,162,0
87,2,1305,162,0
88,2,1322,162,0
89,2,1338,162,0
90,2,1355,162,0
91,2,1372,162,0
