Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,6,11,10000
2,0,6,29,10000
3,0,6,48,10000
4,0,23,49,10000
5,0,38,52,0
6,0,35,71,0
7,0,31,93,10000
8,0,38,102,10000
9,0,56,102,10000
10,0,72,102,10000
11,0,72,120,10000
12,0,84,124,10000
13,0,96,129,10000
14,0,112,129,10000
15,0,128,129,0
16,0,139,134,0
17,0,153,138,0
18,0,169,141,0
19,0,186,141,0
20,0,203,141,0
21,0,211,150,0
22,0,229,150,0
23,0,246,150,0
24,0,267,150,0
25,0,280,150,0
26,7,299,143,0
27,7,317,143,0
28,7,336,143,0
29,7,355,143,0
30,7,372,143,0
31,7,390,143,0
32,7,408,145,0
33,7,427,145,0
34,7,443,145,0
35,7,460,145,0
36,7,480,145,0
37,7,500,145,0
38,7,521,145,0
39,7,540,145,0
40,7,558,145,0
41,7,577,145,0
42,7,595,145,0
43,7,614,145,0
44,7,635,145,0
45,7,655,145,0
46,7,672,145,0
47,7,691,145,0
48,7,712,145,0
49,7,733,145,0
50,7,754,145,0
51,7,775,145,0
52,7,794,145,0
53,7,811,145,0
54,7,830,145,0
55,7,852,145,0
56,7,872,145,0
57,7,891,145,0
58,7,911,145,0
59,7,934,145,0
60,7,955,145,0
61,7,978,145,0
62,7,997,145,0
63,7,1015,147,0
64,7,1030,152,0
65,7,1044,155,0
66,7,1064,155,0
67,7,1086,155,0
68,7,1110,155,0
69,7,1133,155,0
70,7,1155,155,0
71,7,1177,155,0
72,7,1198,155,0
73,7,1222,155,0
74,7,1241,155,0
75,7,1264,155,0
76,7,1287,155,0
77,7,1312,155,0
78,7,1332,155,0
79,7,1354,155,0
80,7,1374,155,0
81,7,1398,155,0
82,7,1417,155,0
83,7,1439,155,0
84,7,1459,155,0
85,7,1479,155,0
86,7,1498,155,0
87,7,1518,155,0
88,7,1537,155,0
89,7,1556,155,0
90,7,1577,155,0
91,7,1598,155,0
