Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,2,18,10000
2,0,2,36,10000
3,0,4,52,10000
4,0,24,52,10000
5,0,41,52,10000
6,0,47,65,10000
7,0,39,90,10000
8,0,45,104,10000
9,0,65,104,10000
10,0,83,104,0
11,0,91,116,0
12,0,96,129,0
13,0,109,134,0
14,0,126,134,0
15,0,143,134,0
16,0,159,134,0
17,0,177,134,0
18,0,196,134,0
19,0,218,134,0
20,0,237,134,0
21,0,256,134,0
22,0,272,134,0
23,0,296,134,0
24,0,314,134,0
25,0,334,134,0
26,0,353,134,0
27,0,371,134,0
28,0,390,134,0
29,0,409,134,0
30,0,423,134,0
31,0,444,134,0
32,0,460,134,0
33,0,477,134,0
34,0,495,134,0
35,0,511,134,0
36,0,529,134,0
37,0,549,134,0
38,0,566,134,0
39,0,583,134,0
40,0,600,134,0
41,0,619,134,0
42,0,636,134,0
43,0,651,134,0
44,0,670,134,0
45,0,686,134,0
46,0,705,134,0
47,0,725,134,0
48,0,743,134,0
49,0,761,134,0
50,0,779,134,0
51,0,798,134,0
52,0,819,134,0
53,0,838,134,0
54,0,855,134,0
55,0,876,134,0
56,0,893,134,0
57,0,909,134,0
58,0,928,134,0
59,0,947,134,0
60,0,967,134,0
61,0,985,134,0
62,0,1006,134,0
63,0,1027,134,0
64,0,1043,134,0
65,0,1064,134,0
66,0,1086,134,0
67,0,1104,134,0
68,0,1121,134,0
69,0,1139,134,0
70,0,1159,134,0
71,0,1177,134,0
72,0,1198,134,0
73,0,1217,134,0
74,0,1239,134,0
75,0,1260,134,0
76,0,1281,134,0
77,0,1303,134,0
78,0,1322,134,0
79,0,1341,134,0
80,0,1360,134,0
81,0,1382,134,0
82,0,1405,134,0
83,0,1425,134,0
84,0,1447,134,0
85,0,1471,134,0
86,0,1493,134,0
87,0,1518,134,0
88,0,1539,134,0
89,0,1561,134,0
90,0,1583,134,0
91,0,1603,134,0
