Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,2,15,10000
2,0,2,31,10000
3,0,2,48,10000
4,0,18,49,10000
5,0,34,49,10000
6,0,33,66,10000
7,0,35,82,10000
8,0,36,97,10000
9,0,52,97,10000
10,0,66,97,0
11,0,61,119,0
12,0,73,122,0
13,0,73,137,0
14,0,88,137,0
15,0,103,137,0
16,0,108,147,0
17,0,119,151,0
18,0,131,156,0
19,0,149,156,0
20,0,165,156,0
21,0,180,156,0
22,0,196,156,0
23,0,212,156,0
24,0,228,156,0
25,0,245,156,0
26,0,261,156,0
27,0,278,156,0
28,0,293,156,0
29,0,309,156,0
30,0,325,156,0
31,0,340,156,0
32,0,357,156,0
33,0,374,156,0
34,0,391,156,0
35,0,408,156,0
36,2,425,154,0
37,2,440,154,0
38,2,458,154,0
39,2,473,154,0
40,2,489,154,0
41,2,507,154,0
42,2,521,156,0
43,2,537,156,0
44,2,553,156,0
45,2,568,156,0
46,2,585,156,0
47,2,600,157,0
48,2,616,157,0
49,2,634,157,0
50,2,651,157,0
51,2,669,157,0
52,2,686,157,0
53,2,703,157,0
54,2,721,157,0
55,2,738,157,0
56,2,755,157,0
57,2,773,157,0
58,2,791,157,0
59,2,809,157,0
60,2,827,157,0
61,2,846,157,0
62,2,863,157,0
63,2,881,157,0
64,2,899,157,0
65,2,915,157,0
66,2,934,157,0
67,2,951,157,0
68,2,967,157,0
69,2,984,157,0
70,2,1001,157,0
71,2,1019,157,0
72,2,1037,157,0
73,2,1055,157,0
74,2,1071,157,0
75,2,1088,157,0
76,2,1105,157,0
77,2,1122,157,0
78,2,1140,157,0
79,2,1158,157,0
80,2,1176,157,0
81,2,1193,157,0
82,2,1210,157,0
83,2,1227,157,0
84,2,1245,157,0
85,2,1260,158,0
86,2,1275,161,0
87,2,1293,161,0
88,2,1311,161,0
89,2,1328,161,0
90,2,1346,161,0
91,2,1364,161,0
