Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,2,15,10000
2,0,2,31,10000
3,0,4,47,10000
4,0,20,47,10000
5,0,36,48,10000
6,0,37,64,10000
7,0,33,85,10000
8,0,41,92,10000
9,0,56,92,10000
10,0,71,94,10000
11,0,67,115,10000
12,0,78,118,10000
13,0,78,133,10000
14,0,93,133,10000
15,0,108,133,10000
16,0,112,146,10000
17,0,126,149,10000
18,0,140,152,10000
19,0,157,152,10000
20,0,174,152,0
21,0,189,152,0
22,0,204,152,0
23,0,220,152,0
24,0,237,152,0
25,0,254,152,0
26,0,271,152,0
27,0,288,152,0
28,0,304,152,0
29,0,320,152,0
30,0,337,152,0
31,0,353,152,0
32,0,369,152,0
33,0,386,152,0
34,0,403,152,0
35,0,421,152,0
36,0,438,152,0
37,0,453,152,0
38,0,471,152,0
39,0,486,152,0
40,0,502,152,0
41,0,519,152,0
42,0,531,155,0
43,0,548,155,0
44,0,565,155,0
45,0,582,155,0
46,0,599,155,0
47,0,615,156,0
48,0,631,156,0
49,0,648,156,0
50,0,666,156,0
51,0,684,156,0
52,0,702,156,0
53,0,718,156,0
54,0,736,156,0
55,0,753,156,0
56,0,770,156,0
57,0,787,156,0
58,0,805,156,0
59,0,824,156,0
60,0,842,156,0
61,0,860,156,0
62,0,878,156,0
63,0,896,156,0
64,0,913,156,0
65,0,930,156,0
66,0,944,160,0
67,0,961,160,0
68,0,978,160,0
69,0,996,160,0
70,0,1013,160,0
71,0,1031,160,0
72,0,1049,160,0
73,0,1065,160,0
74,0,1082,160,0
75,0,1099,160,0
76,0,1117,160,0
77,0,1135,160,0
78,0,1153,160,0
79,0,1171,160,0
80,0,1189,160,0
81,0,1206,160,0
82,0,1222,160,0
83,0,1241,160,0
84,0,1259,160,0
85,0,1276,160,0
86,0,1293,160,0
87,0,1311,160,0
88,0,1329,160,0
89,0,1346,160,0
90,0,1363,160,0
91,0,1380,160,0
