Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,2,22,10000
2,0,2,42,10000
3,0,5,58,10000
4,0,24,58,10000
5,0,43,58,10000
6,0,49,72,10000
7,0,37,102,10000
8,0,49,109,10000
9,0,67,109,10000
10,0,87,109,0
11,0,88,126,0
12,0,92,140,0
13,0,104,144,0
14,0,120,144,0
15,0,138,144,0
16,0,158,144,0
17,0,174,144,0
18,0,189,144,0
19,0,205,144,0
20,0,223,144,0
21,0,240,144,0
22,0,256,144,0
23,0,275,144,0
24,0,292,144,0
25,0,312,144,0
26,0,331,144,0
27,0,348,144,0
28,0,365,144,0
29,0,381,144,0
30,0,400,144,0
31,0,419,144,0
32,0,435,145,0
33,0,453,145,0
34,0,479,145,0
35,0,499,145,0
36,0,522,145,0
37,0,545,145,0
38,0,562,145,0
39,0,582,145,0
40,0,600,145,0
41,0,623,145,0
42,0,641,145,0
43,0,660,145,0
44,0,678,145,0
45,0,703,145,0
46,0,719,145,0
47,0,741,145,0
48,0,764,145,0
49,0,783,145,0
50,0,803,145,0
51,0,822,145,0
52,0,842,145,0
53,0,859,145,0
54,0,877,145,0
55,0,895,145,0
56,0,916,145,0
57,0,935,145,0
58,0,954,145,0
59,0,973,145,0
60,0,996,145,0
61,0,1018,145,0
62,0,1036,145,0
63,0,1058,145,0
64,0,1077,145,0
65,0,1097,145,0
66,0,1119,145,0
67,0,1139,145,0
68,0,1161,145,0
69,0,1179,145,0
70,0,1200,145,0
71,0,1221,145,0
72,0,1245,145,0
73,0,1266,145,0
74,0,1288,145,0
75,0,1312,145,0
76,0,1331,145,0
77,0,1352,145,0
78,0,1374,145,0
79,0,1393,145,0
80,0,1415,145,0
81,0,1434,145,0
82,0,1458,145,0
83,0,1481,145,0
84,0,1499,145,0
85,0,1521,145,0
86,0,1541,145,0
87,0,1563,145,0
88,46,1538,145,0
89,46,1562,145,0
90,46,1585,145,0
91,110,1541,145,0
