Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,2,10,10000
2,0,3,19,10000
3,0,3,28,10000
4,0,4,37,10000
5,0,4,47,10000
6,0,4,56,10000
7,0,4,66,10000
8,0,9,70,10000
9,0,6,83,10000
10,0,15,83,10000
11,0,12,96,10000
12,0,20,98,10000
13,0,23,104,10000
14,0,27,110,10000
15,0,37,110,0
16,0,30,126,0
17,0,40,126,0
18,0,45,131,0
19,0,49,136,0
20,0,59,136,0
21,0,61,143,0
22,0,63,150,0
23,0,71,152,0
24,0,70,162,0
25,0,80,162,0
26,0,81,170,0
27,0,86,175,0
28,0,94,176,0
29,0,96,184,0
30,0,105,184,0
31,0,112,187,0
32,3,115,190,0
33,4,113,201,0
34,4,113,211,0
35,4,122,211,0
36,4,118,225,0
37,4,122,230,0
38,4,129,233,10000
39,4,127,245,10000
40,4,135,246,10000
41,8,136,251,10000
42,8,140,257,10000
43,12,149,253,10000
44,12,159,253,10000
45,12,168,253,0
46,12,177,253,0
47,12,187,253,0
48,12,196,253,0
49,12,206,253,0
50,12,216,253,0
51,12,225,253,0
52,12,235,253,0
53,12,245,253,0
54,12,254,253,0
55,12,263,253,0
56,12,273,253,0
57,12,283,253,0
58,12,292,253,0
59,12,301,253,0
60,12,311,253,0
61,12,321,253,0
62,12,330,253,0
63,12,338,254,0
64,12,347,255,0
65,12,357,255,0
66,12,365,256,0
67,12,372,259,0
68,12,378,263,0
69,12,380,271,0
70,12,389,271,0
71,12,397,272,0
72,12,407,272,0
73,12,417,272,0
74,12,426,272,0
75,12,436,272,0
76,12,446,272,0
77,12,455,272,0
78,12,465,272,0
79,12,474,272,0
80,12,484,272,0
81,12,494,272,0
82,12,503,272,0
83,12,513,272,0
84,12,522,272,0
85,12,532,272,0
86,12,542,272,0
87,12,551,272,0
88,12,561,272,0
89,12,571,272,0
90,12,580,272,0
91,12,590,272,0
