Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,2,16,10000
2,0,2,33,10000
3,0,2,49,10000
4,0,18,50,10000
5,0,34,50,10000
6,0,35,66,10000
7,0,35,84,10000
8,0,36,98,10000
9,0,52,98,10000
10,0,68,98,10000
11,0,64,119,10000
12,0,78,122,10000
13,0,75,140,10000
14,0,89,140,10000
15,0,104,140,0
16,0,107,153,0
17,0,121,156,0
18,0,135,159,0
19,0,153,159,0
20,0,170,159,0
21,0,185,159,0
22,0,201,159,0
23,0,217,159,0
24,0,234,159,0
25,0,251,159,0
26,0,266,159,0
27,0,283,159,0
28,0,298,159,0
29,0,314,159,0
30,0,330,159,0
31,0,344,159,0
32,0,361,159,0
33,0,378,159,0
34,0,395,159,0
35,0,412,159,0
36,0,429,159,0
37,0,445,159,0
38,0,463,159,0
39,0,478,159,0
40,0,493,159,0
41,0,511,159,0
42,0,524,162,0
43,0,541,162,0
44,0,558,162,0
45,0,574,162,0
46,0,591,162,0
47,0,608,162,0
48,0,625,162,0
49,0,641,162,0
50,0,659,162,0
51,0,677,162,0
52,0,693,162,0
53,0,711,162,0
54,0,729,162,0
55,0,746,162,0
56,0,761,162,0
57,0,778,162,0
58,0,797,162,0
59,0,816,162,0
60,0,834,162,0
61,0,850,162,0
62,0,869,162,0
63,0,886,162,0
64,0,904,162,0
65,0,920,162,0
66,0,936,163,0
67,0,953,163,0
68,0,968,163,0
69,0,985,163,0
70,0,1002,163,0
71,0,1019,164,0
72,0,1037,164,0
73,0,1053,164,0
74,0,1070,164,0
75,0,1086,164,0
76,0,1105,164,0
77,0,1122,164,0
78,0,1139,164,0
79,0,1156,164,0
80,0,1174,164,0
81,0,1191,164,0
82,0,1208,164,0
83,0,1225,164,0
84,0,1243,164,0
85,0,1258,165,0
86,0,1274,167,0
87,0,1292,167,0
88,0,1310,167,0
89,0,1328,167,0
90,0,1346,167,0
91,0,1363,167,0
