Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,2,16,10000
2,0,2,33,10000
3,0,2,49,10000
4,0,18,51,10000
5,0,34,51,10000
6,0,34,68,10000
7,0,32,89,10000
8,0,34,103,10000
9,0,50,103,10000
10,0,65,103,10000
11,0,58,127,10000
12,0,68,132,10000
13,0,66,149,10000
14,0,82,149,10000
15,0,96,149,0
16,0,101,160,0
17,0,115,163,0
18,0,130,164,0
19,0,147,164,0
20,0,163,164,0
21,0,179,164,0
22,0,196,164,0
23,0,212,164,0
24,0,230,164,0
25,0,246,164,0
26,0,263,164,0
27,0,280,164,0
28,0,297,164,0
29,0,313,164,0
30,0,330,164,0
31,0,344,165,0
32,0,361,165,0
33,0,378,165,0
34,0,395,165,0
35,0,413,165,0
36,1,431,164,0
37,1,445,164,0
38,1,462,164,0
39,1,479,164,0
40,1,495,164,0
41,1,512,164,0
42,1,523,168,0
43,1,540,168,0
44,1,558,168,0
45,1,575,168,0
46,1,592,168,0
47,1,607,170,0
48,1,624,170,0
49,1,641,170,0
50,1,659,170,0
51,1,677,170,0
52,1,694,170,0
53,1,711,170,0
54,1,728,170,0
55,1,746,170,0
56,1,762,170,0
57,1,780,170,0
58,1,799,170,0
59,1,818,170,0
60,1,836,170,0
61,1,853,170,0
62,1,872,170,0
63,1,890,170,0
64,1,908,170,0
65,1,924,170,0
66,1,941,171,0
67,1,958,171,0
68,1,976,171,0
69,1,993,171,0
70,1,1011,171,0
71,1,1028,172,0
72,1,1045,172,0
73,1,1062,172,0
74,1,1078,172,0
75,1,1095,172,0
76,1,1113,172,0
77,1,1130,172,0
78,1,1147,172,0
79,1,1165,172,0
80,1,1183,172,0
81,1,1200,172,0
82,1,1217,172,0
83,1,1234,172,0
84,1,1252,172,0
85,1,1267,173,0
86,1,1283,174,0
87,1,1301,174,0
88,1,1318,174,0
89,1,1335,174,0
90,1,1352,174,0
91,1,1370,174,0
