Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,2,10,10000
2,0,3,19,10000
3,0,3,28,10000
4,0,4,37,10000
5,0,4,47,10000
6,0,4,56,10000
7,0,4,66,10000
8,0,9,71,10000
9,0,5,84,10000
10,0,15,84,10000
11,0,10,98,10000
12,0,18,100,10000
13,0,21,107,10000
14,0,26,111,10000
15,0,36,111,0
16,0,32,124,0
17,0,41,125,0
18,0,48,127,0
19,0,50,135,0
20,0,59,135,0
21,0,64,140,0
22,0,67,147,0
23,0,75,148,0
24,0,75,158,0
25,0,85,158,0
26,0,86,166,0
27,0,92,170,0
28,0,101,170,0
29,0,102,179,0
30,0,111,179,0
31,0,119,181,0
32,1,122,187,0
33,1,123,195,0
34,1,120,208,0
35,1,130,208,0
36,2,125,221,0
37,2,130,226,0
38,8,135,225,10000
39,8,133,237,10000
40,10,141,236,10000
41,17,141,238,10000
42,17,143,246,10000
43,19,153,244,10000
44,19,163,244,10000
45,19,172,244,0
46,19,181,244,0
47,19,191,244,0
48,19,201,244,0
49,19,210,244,0
50,19,220,244,0
51,19,229,244,0
52,19,239,244,0
53,19,249,244,0
54,19,258,244,0
55,19,268,244,0
56,19,277,244,0
57,19,287,244,0
58,19,297,244,0
59,19,306,244,0
60,19,316,244,0
61,19,325,244,0
62,19,335,244,0
63,19,344,244,0
64,19,354,244,0
65,19,364,244,0
66,19,374,244,0
67,24,381,241,0
68,28,388,240,0
69,29,390,247,0
70,33,398,244,0
71,33,407,245,0
72,33,416,245,0
73,33,426,245,0
74,33,435,245,0
75,33,445,245,0
76,33,455,245,0
77,33,464,245,0
78,33,474,245,0
79,33,484,245,0
80,33,493,245,0
81,33,503,245,0
82,33,512,245,0
83,33,522,245,0
84,33,532,245,0
85,33,542,245,0
86,33,551,245,0
87,33,561,245,0
88,33,571,245,0
89,33,580,245,0
90,33,590,245,0
91,33,600,245,0
