Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,3,16,10000
2,0,3,35,10000
3,0,9,49,10000
4,0,27,49,10000
5,0,44,49,10000
6,0,45,63,10000
7,0,38,86,10000
8,0,48,93,10000
9,0,65,93,10000
10,0,81,93,0
11,0,81,109,0
12,0,93,115,0
13,0,106,119,0
14,0,123,119,0
15,0,142,119,0
16,0,160,119,0
17,0,180,119,0
18,0,199,119,0
19,0,221,119,0
20,0,236,119,0
21,0,250,122,0
22,0,267,123,0
23,0,286,123,0
24,0,305,123,0
25,2,320,121,0
26,2,338,121,0
27,6,356,117,0
28,6,375,117,0
29,6,395,117,0
30,6,415,117,0
31,6,433,117,0
32,6,453,117,0
33,6,469,117,0
34,6,488,117,0
35,6,507,117,0
36,6,524,117,0
37,6,545,117,0
38,6,565,117,0
39,6,581,117,0
40,6,596,117,0
41,6,614,117,0
42,6,631,117,0
43,6,647,117,0
44,6,666,117,0
45,6,686,117,0
46,6,702,117,0
47,6,722,117,0
48,6,744,117,0
49,6,765,117,0
50,6,785,117,0
51,6,807,117,0
52,6,827,117,0
53,6,847,117,0
54,6,866,117,0
55,6,883,117,0
56,6,906,117,0
57,6,925,117,0
58,6,946,117,0
59,6,966,117,0
60,6,985,117,0
61,6,1005,117,0
62,6,1028,117,0
63,6,1047,117,0
64,6,1068,117,0
65,6,1084,117,0
66,6,1101,117,0
67,6,1121,117,0
68,6,1143,117,0
69,6,1163,117,0
70,6,1184,117,0
71,6,1208,117,0
72,6,1230,117,0
73,7,1248,117,0
74,7,1268,117,0
75,7,1291,117,0
76,20,1300,117,0
77,20,1322,117,0
78,20,1348,117,0
79,21,1369,117,0
80,21,1390,117,0
81,21,1410,117,0
82,21,1430,117,0
83,21,1450,117,0
84,21,1472,117,0
85,22,1493,117,0
86,22,1516,117,0
87,22,1537,117,0
88,23,1555,117,0
89,23,1575,117,0
90,23,1593,117,0
91,33,1605,117,0
