Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,2,19,10000
2,0,3,38,10000
3,0,7,50,10000
4,0,25,50,10000
5,0,39,50,10000
6,0,44,64,10000
7,0,29,92,10000
8,0,39,97,10000
9,0,54,97,10000
10,0,74,97,10000
11,0,77,112,10000
12,0,85,121,10000
13,0,98,125,10000
14,0,119,125,10000
15,0,141,125,0
16,0,157,125,0
17,0,178,125,0
18,0,196,125,0
19,0,212,125,0
20,0,235,125,0
21,0,253,125,0
22,0,271,125,0
23,0,289,125,0
24,0,307,125,0
25,0,327,125,0
26,0,345,125,0
27,0,362,125,0
28,0,381,125,0
29,0,398,125,0
30,0,419,125,0
31,0,438,125,0
32,0,456,126,0
33,0,478,126,0
34,0,499,126,0
35,0,515,126,0
36,0,534,126,0
37,0,548,126,0
38,0,567,126,0
39,0,585,126,0
40,0,600,126,0
41,0,616,126,0
42,0,635,126,0
43,0,657,126,0
44,0,675,126,0
45,0,693,126,0
46,0,709,126,0
47,0,731,126,0
48,0,747,126,0
49,0,767,126,0
50,0,789,126,0
51,0,809,126,0
52,0,825,126,0
53,0,843,126,0
54,0,860,126,0
55,0,880,126,0
56,0,900,126,0
57,0,918,126,0
58,0,943,126,0
59,0,965,126,0
60,0,985,126,0
61,0,1002,126,0
62,0,1017,126,0
63,0,1036,126,0
64,0,1056,126,0
65,0,1077,126,0
66,0,1096,126,0
67,0,1118,126,0
68,0,1136,126,0
69,0,1155,126,0
70,0,1175,126,0
71,0,1196,126,0
72,0,1217,126,0
73,0,1237,126,0
74,0,1256,126,0
75,0,1279,126,0
76,0,1298,126,0
77,0,1315,126,0
78,0,1335,126,0
79,0,1355,126,0
80,0,1374,126,0
81,0,1399,126,0
82,0,1422,126,0
83,0,1443,126,0
84,0,1467,126,0
85,58,1433,126,0
86,58,1450,126,0
87,58,1472,126,0
88,58,1489,126,0
89,87,1481,126,0
90,87,1501,126,0
91,87,1520,126,0
