Seconds,Closed,Pending,Connected,Service Available
0,0,1,0,10000
1,0,8,10,10000
2,0,8,25,10000
3,0,8,45,10000
4,0,24,47,10000
5,0,41,48,0
6,0,35,73,0
7,0,28,95,10000
8,0,40,103,10000
9,0,59,103,10000
10,0,79,103,10000
11,0,77,123,10000
12,0,96,124,10000
13,0,108,130,10000
14,0,126,130,10000
15,0,143,130,0
16,0,151,140,0
17,0,165,142,0
18,0,175,148,0
19,0,193,148,0
20,0,210,148,0
21,0,219,157,0
22,0,238,157,0
23,0,257,157,0
24,0,280,157,0
25,0,298,157,0
26,9,319,148,0
27,9,338,148,0
28,9,358,148,0
29,9,378,148,0
30,9,397,148,0
31,9,420,148,0
32,9,439,148,0
33,9,456,148,0
34,9,475,148,0
35,9,494,148,0
36,9,514,148,0
37,9,534,148,0
38,9,556,148,0
39,9,575,148,0
40,9,595,148,0
41,9,612,148,0
42,9,631,148,0
43,9,649,148,0
44,9,672,148,0
45,9,690,148,0
46,9,711,148,0
47,9,733,148,0
48,9,754,148,0
49,9,777,148,0
50,9,798,148,0
51,9,819,148,0
52,9,838,148,0
53,9,855,148,0
54,9,876,148,0
55,9,899,148,0
56,9,920,148,0
57,9,941,148,0
58,9,961,148,0
59,9,982,148,0
60,9,1002,148,0
61,9,1021,150,0
62,9,1040,150,0
63,9,1059,154,0
64,9,1079,155,0
65,9,1091,162,0
66,9,1110,164,0
67,9,1131,164,0
68,9,1152,164,0
69,9,1174,164,0
70,9,1194,164,0
71,9,1216,165,0
72,9,1237,165,0
73,9,1260,165,0
74,9,1281,165,0
75,9,1301,165,0
76,9,1322,165,0
77,9,1343,165,0
78,9,1365,165,0
79,9,1383,165,0
80,9,1404,165,0
81,9,1427,165,0
82,9,1448,165,0
83,9,1466,165,0
84,9,1487,165,0
85,9,1508,165,0
86,9,1529,165,0
87,9,1547,165,0
88,9,1566,165,0
89,9,1587,165,0
90,9,1608,165,0
91,9,1628,165,0
